0, 2.207536458969116
1, 1.8105828762054443
2, 1.4937658309936523
3, 1.4933736324310303
4, 1.402050256729126
5, 1.2947020530700684
6, 1.1931967735290527
7, 0.9998023509979248
8, 1.0141150951385498
9, 1.085756778717041
10, 1.114671230316162
11, 1.2967278957366943
12, 1.6038544178009033
13, 1.5820097923278809
14, 1.308804988861084
15, 1.61045503616333
16, 1.5788519382476807
17, 1.5095810890197754
18, 1.5932209491729736
19, 1.5191195011138916
20, 1.600337266921997
21, 1.6775448322296143
22, 1.600414514541626
23, 1.5066955089569092
24, 1.5937488079071045
25, 1.697575330734253
26, 1.8184411525726318
27, 1.48659086227417
28, 1.1138267517089844
29, 1.2935192584991455
30, 1.7057602405548096
31, 1.2056612968444824
32, 1.0800433158874512
33, 1.309885025024414
34, 1.584134817123413
35, 1.602734088897705
36, 1.6217477321624756
37, 1.6764631271362305
38, 1.7137680053710938
39, 1.5025126934051514
40, 1.6905090808868408
41, 1.4997003078460693
42, 1.7976758480072021
43, 1.7093632221221924
44, 1.6863722801208496
45, 1.6112055778503418
46, 1.6836309432983398
47, 1.5207180976867676
48, 1.2865831851959229
49, 1.5948288440704346
