0, 11.1188805103302
1, 10.703054904937744
2, 9.990885019302368
3, 12.861362934112549
4, 12.242066383361816
5, 11.301357507705688
6, 10.801747798919678
7, 9.38442611694336
8, 11.094879627227783
9, 11.922613859176636
10, 12.194257736206055
11, 9.59007716178894
12, 11.012485027313232
13, 10.199889183044434
14, 11.092428922653198
15, 12.409430742263794
16, 11.499102115631104
17, 11.08414077758789
18, 12.09850549697876
19, 10.703920841217041
20, 12.485823154449463
21, 11.3156099319458
22, 12.608603477478027
23, 10.201662063598633
24, 11.084344148635864
25, 9.69398832321167
26, 13.209240674972534
27, 12.202854871749878
28, 11.527583837509155
29, 12.07182240486145
30, 11.40181851387024
31, 10.422006130218506
32, 10.086743354797363
33, 10.595488548278809
34, 11.204407930374146
35, 11.800178289413452
36, 10.808269739151001
37, 10.683068752288818
38, 12.513993501663208
39, 11.579258441925049
40, 13.124314069747925
41, 10.484998941421509
42, 9.614946126937866
43, 8.810899019241333
44, 11.103553056716919
45, 13.002772569656372
46, 11.394089698791504
47, 12.296633958816528
48, 10.799232244491577
49, 10.792482852935791
